"entity_id","type","value","id"
"001","magnet_boolean","TRUE",""
"002","magnet_boolean","TRUE",""
"003","magnet_boolean","TRUE",""
"004","magnet_boolean","TRUE",""
"006","magnet_boolean","TRUE",""
"007","magnet_boolean","TRUE",""
"008","magnet_boolean","TRUE",""
"009","magnet_boolean","FALSE",""
"010","magnet_boolean","TRUE",""
"011","magnet_boolean","TRUE",""
"012","magnet_boolean","TRUE",""
"013","magnet_boolean","FALSE",""
"014","magnet_boolean","TRUE",""
"015","magnet_boolean","TRUE",""
"016","magnet_boolean","TRUE",""
"017","magnet_boolean","TRUE",""
"018","magnet_boolean","FALSE",""
"019","magnet_boolean","TRUE",""
"020","magnet_boolean","TRUE",""
"023","magnet_boolean","FALSE",""
"024","magnet_boolean","TRUE",""
"025","magnet_boolean","TRUE",""
"026","magnet_boolean","TRUE",""
"027","magnet_boolean","TRUE",""
"034","magnet_boolean","TRUE",""
"036","magnet_boolean","TRUE",""
"039","magnet_boolean","TRUE",""
"041","magnet_boolean","TRUE",""
"042","magnet_boolean","TRUE",""
"043","magnet_boolean","TRUE",""
"044","magnet_boolean","FALSE",""
"045","magnet_boolean","TRUE",""
"046","magnet_boolean","FALSE",""
"047","magnet_boolean","TRUE",""
"048","magnet_boolean","TRUE",""
"049","magnet_boolean","TRUE",""
"050","magnet_boolean","FALSE",""
"051","magnet_boolean","TRUE",""
"052","magnet_boolean","TRUE",""
"053","magnet_boolean","TRUE",""
"054","magnet_boolean","FALSE",""
"055","magnet_boolean","TRUE",""
"056","magnet_boolean","TRUE",""
"057","magnet_boolean","TRUE",""
"058","magnet_boolean","TRUE",""
"059","magnet_boolean","TRUE",""
"060","magnet_boolean","TRUE",""
"061","magnet_boolean","TRUE",""
"062","magnet_boolean","TRUE",""
"064","magnet_boolean","TRUE",""
"068","magnet_boolean","FALSE",""
"069","magnet_boolean","FALSE",""
"071","magnet_boolean","FALSE",""
"072","magnet_boolean","TRUE",""
"075","magnet_boolean","TRUE",""
"077","magnet_boolean","FALSE",""
"078","magnet_boolean","TRUE",""
"079","magnet_boolean","TRUE",""
"080","magnet_boolean","TRUE",""
"081","magnet_boolean","TRUE",""
"082","magnet_boolean","TRUE",""
"097","magnet_boolean","FALSE",""
"098","magnet_boolean","TRUE",""
"099","magnet_boolean","FALSE",""
"100","magnet_boolean","FALSE",""
"102","magnet_boolean","FALSE",""
"104","magnet_boolean","FALSE",""
"105","magnet_boolean","FALSE",""
"106","magnet_boolean","TRUE",""
"107","magnet_boolean","FALSE",""
"108","magnet_boolean","FALSE",""
"109","magnet_boolean","TRUE",""
"110","magnet_boolean","TRUE",""
"111","magnet_boolean","FALSE",""
"112","magnet_boolean","FALSE",""
"113","magnet_boolean","FALSE",""
"114","magnet_boolean","FALSE",""
"115","magnet_boolean","TRUE",""
"116","magnet_boolean","FALSE",""
"117","magnet_boolean","FALSE",""
"119","magnet_boolean","FALSE",""
"120","magnet_boolean","FALSE",""
"121","magnet_boolean","TRUE",""
"122","magnet_boolean","TRUE",""
"123","magnet_boolean","TRUE",""
"124","magnet_boolean","FALSE",""
"125","magnet_boolean","TRUE",""
"127","magnet_boolean","FALSE",""
"128","magnet_boolean","FALSE",""
"130","magnet_boolean","FALSE",""
"131","magnet_boolean","FALSE",""
"132","magnet_boolean","FALSE",""
"133","magnet_boolean","TRUE",""
"135","magnet_boolean","TRUE",""
"136","magnet_boolean","FALSE",""
"137","magnet_boolean","FALSE",""
"138","magnet_boolean","TRUE",""
"140","magnet_boolean","FALSE",""
"144","magnet_boolean","FALSE",""
"147","magnet_boolean","FALSE",""
"148","magnet_boolean","TRUE",""
"149","magnet_boolean","FALSE",""
"151","magnet_boolean","TRUE",""
"152","magnet_boolean","FALSE",""
"153","magnet_boolean","FALSE",""
"154","magnet_boolean","FALSE",""
"155","magnet_boolean","FALSE",""
"156","magnet_boolean","FALSE",""
"157","magnet_boolean","TRUE",""
"158","magnet_boolean","TRUE",""
"159","magnet_boolean","FALSE",""
"162","magnet_boolean","FALSE",""
"163","magnet_boolean","FALSE",""
"166","magnet_boolean","FALSE",""
"167","magnet_boolean","FALSE",""
"168","magnet_boolean","TRUE",""
"169","magnet_boolean","TRUE",""
"170","magnet_boolean","TRUE",""
"171","magnet_boolean","FALSE",""
"172","magnet_boolean","FALSE",""
"173","magnet_boolean","TRUE",""
"174","magnet_boolean","FALSE",""
"175","magnet_boolean","FALSE",""
"178","magnet_boolean","FALSE",""
"179","magnet_boolean","FALSE",""
"180","magnet_boolean","FALSE",""
"181","magnet_boolean","FALSE",""
"182","magnet_boolean","FALSE",""
"185","magnet_boolean","TRUE",""
"186","magnet_boolean","FALSE",""
"187","magnet_boolean","FALSE",""
"188","magnet_boolean","FALSE",""
"189","magnet_boolean","TRUE",""
"192","magnet_boolean","TRUE",""
"194","magnet_boolean","FALSE",""
"195","magnet_boolean","TRUE",""
"196","magnet_boolean","TRUE",""
"197","magnet_boolean","FALSE",""
"198","magnet_boolean","FALSE",""
"199","magnet_boolean","TRUE",""
"201","magnet_boolean","TRUE",""
"203","magnet_boolean","FALSE",""
"204","magnet_boolean","FALSE",""
"207","magnet_boolean","FALSE",""
"209","magnet_boolean","FALSE",""
"210","magnet_boolean","FALSE",""
"211","magnet_boolean","TRUE",""
"212","magnet_boolean","FALSE",""
"213","magnet_boolean","FALSE",""
"214","magnet_boolean","FALSE",""
"215","magnet_boolean","TRUE",""
"216","magnet_boolean","TRUE",""
"217","magnet_boolean","FALSE",""
"218","magnet_boolean","FALSE",""
"219","magnet_boolean","FALSE",""
"220","magnet_boolean","FALSE",""
"221","magnet_boolean","TRUE",""
"222","magnet_boolean","FALSE",""
"223","magnet_boolean","TRUE",""
"224","magnet_boolean","TRUE",""
"225","magnet_boolean","FALSE",""
"227","magnet_boolean","FALSE",""
"228","magnet_boolean","TRUE",""
"229","magnet_boolean","FALSE",""
"231","magnet_boolean","TRUE",""
"232","magnet_boolean","TRUE",""
"233","magnet_boolean","FALSE",""
"234","magnet_boolean","TRUE",""
"237","magnet_boolean","FALSE",""
"239","magnet_boolean","FALSE",""
"240","magnet_boolean","FALSE",""
"241","magnet_boolean","TRUE",""
"242","magnet_boolean","FALSE",""
"243","magnet_boolean","FALSE",""
"244","magnet_boolean","FALSE",""
"245","magnet_boolean","TRUE",""
"247","magnet_boolean","FALSE",""
"248","magnet_boolean","FALSE",""
"249","magnet_boolean","TRUE",""
"251","magnet_boolean","FALSE",""
"252","magnet_boolean","TRUE",""
"253","magnet_boolean","FALSE",""
"254","magnet_boolean","TRUE",""
"255","magnet_boolean","FALSE",""
"256","magnet_boolean","TRUE",""
"257","magnet_boolean","TRUE",""
"258","magnet_boolean","FALSE",""
"259","magnet_boolean","TRUE",""
"260","magnet_boolean","TRUE",""
"262","magnet_boolean","FALSE",""
"263","magnet_boolean","FALSE",""
"264","magnet_boolean","FALSE",""
"265","magnet_boolean","FALSE",""
"267","magnet_boolean","FALSE",""
"268","magnet_boolean","FALSE",""
"269","magnet_boolean","TRUE",""
"271","magnet_boolean","FALSE",""
"273","magnet_boolean","FALSE",""
"274","magnet_boolean","TRUE",""
"275","magnet_boolean","FALSE",""
"276","magnet_boolean","TRUE",""
"279","magnet_boolean","FALSE",""
"281","magnet_boolean","FALSE",""
"283","magnet_boolean","FALSE",""
"285","magnet_boolean","TRUE",""
"286","magnet_boolean","TRUE",""
"287","magnet_boolean","FALSE",""
"289","magnet_boolean","FALSE",""
"290","magnet_boolean","TRUE",""
"291","magnet_boolean","FALSE",""
"292","magnet_boolean","TRUE",""
"295","magnet_boolean","FALSE",""
"297","magnet_boolean","TRUE",""
"298","magnet_boolean","FALSE",""
"299","magnet_boolean","FALSE",""
"301","magnet_boolean","FALSE",""
"308","magnet_boolean","TRUE",""
"310","magnet_boolean","TRUE",""
"311","magnet_boolean","FALSE",""
"320","magnet_boolean","FALSE",""
"321","magnet_boolean","FALSE",""
"322","magnet_boolean","TRUE",""
"323","magnet_boolean","TRUE",""
"324","magnet_boolean","FALSE",""
"337","magnet_boolean","TRUE",""
"338","magnet_boolean","TRUE",""
"340","magnet_boolean","FALSE",""
"342","magnet_boolean","FALSE",""
"344","magnet_boolean","FALSE",""
"345","magnet_boolean","TRUE",""
"348","magnet_boolean","TRUE",""
"350","magnet_boolean","FALSE",""
"351","magnet_boolean","FALSE",""
"352","magnet_boolean","FALSE",""
"353","magnet_boolean","FALSE",""
"354","magnet_boolean","FALSE",""
"355","magnet_boolean","FALSE",""
"357","magnet_boolean","FALSE",""
"358","magnet_boolean","TRUE",""
"359","magnet_boolean","FALSE",""
"360","magnet_boolean","FALSE",""
"364","magnet_boolean","FALSE",""
"369","magnet_boolean","FALSE",""
"372","magnet_boolean","FALSE",""
"373","magnet_boolean","FALSE",""
"374","magnet_boolean","FALSE",""
"380","magnet_boolean","FALSE",""
"382","magnet_boolean","FALSE",""
"383","magnet_boolean","FALSE",""
"389","magnet_boolean","FALSE",""
"390","magnet_boolean","FALSE",""
"394","magnet_boolean","FALSE",""
"395","magnet_boolean","FALSE",""
"396","magnet_boolean","FALSE",""
"402","magnet_boolean","FALSE",""
"456","magnet_boolean","FALSE",""
"458","magnet_boolean","TRUE",""
"460","magnet_boolean","TRUE",""
"463","magnet_boolean","TRUE",""
"466","magnet_boolean","FALSE",""
"467","magnet_boolean","TRUE",""
"468","magnet_boolean","TRUE",""
"470","magnet_boolean","FALSE",""
"473","magnet_boolean","FALSE",""
"475","magnet_boolean","FALSE",""
"476","magnet_boolean","FALSE",""
"477","magnet_boolean","FALSE",""
"478","magnet_boolean","TRUE",""
"479","magnet_boolean","FALSE",""
"480","magnet_boolean","FALSE",""
"483","magnet_boolean","FALSE",""
"484","magnet_boolean","FALSE",""
"485","magnet_boolean","FALSE",""
"486","magnet_boolean","TRUE",""
